mentee_id,mentor_id,rank,final_score,is_boosted,top_factor,profile_penalized,main_reason,matching_skills,learn_from_mentor,explain_skill,explain_domain,explain_exp,explain_rating
mentee_813c5db3,mentor_601923cb,5,0.8093,False,skill,False,"Совпадают навыки: linux, owasp, wireshark.",linux; owasp; wireshark,burp suite; cryptography; metasploit,"Совпадают 3: linux, owasp, wireshark. Можно научиться: burp suite, cryptography, metasploit.",Cybersecurity → Cybersecurity: очень близкие области (схожесть 0.72).,11 лет — видел многое.,Рейтинг 4.3/5.0.
mentee_86ba3be6,mentor_f1b6cb59,1,0.9807,True,domain,False,Оба из Blockchain.,ethers.js; nft; python; rust; solidity,truffle; typescript; web3.js,"Совпадают 5: ethers.js, nft, python, rust. Можно научиться: truffle, typescript, web3.js.",Blockchain → Blockchain: очень близкие области (схожесть 0.71).,6 лет — хорошая база.,Рейтинг 4.6/5.0 — один из лучших.
mentee_86ba3be6,mentor_d9156405,2,0.979,False,domain,False,Оба из Blockchain.,defi; ethers.js; nft; rust; solidity,ethereum; smart contracts; truffle,"Совпадают 5: defi, ethers.js, nft, rust. Можно научиться: ethereum, smart contracts, truffle.",Blockchain → Blockchain: очень близкие области (схожесть 0.71).,15 лет — видел многое.,Рейтинг 4.8/5.0 — один из лучших.
mentee_86ba3be6,mentor_e13c245d,3,0.9502,False,domain,False,Оба из Blockchain.,defi; ethers.js; nft; python; rust; solidity,ethereum; hardhat; smart contracts,"Совпадают 6: defi, ethers.js, nft, python. Можно научиться: ethereum, hardhat, smart contracts.",Blockchain → Blockchain: очень близкие области (схожесть 0.71).,10 лет — видел многое.,Рейтинг 4.9/5.0 — один из лучших.
mentee_86ba3be6,mentor_e2a907f4,4,0.9392,False,domain,False,Оба из Blockchain.,defi; nft; python; solidity,ethereum; hardhat; smart contracts,"Совпадают 4: defi, nft, python, solidity. Можно научиться: ethereum, hardhat, smart contracts.",Blockchain → Blockchain: очень близкие области (схожесть 0.70).,12 лет — видел многое.,Рейтинг 4.6/5.0 — один из лучших.
mentee_86ba3be6,mentor_4b35f0b2,5,0.9264,False,domain,False,Оба из Blockchain.,defi; nft; python; rust; solidity,ethereum; hardhat; smart contracts,"Совпадают 5: defi, nft, python, rust. Можно научиться: ethereum, hardhat, smart contracts.",Blockchain → Blockchain: очень близкие области (схожесть 0.71).,10 лет — видел многое.,Рейтинг 4.6/5.0 — один из лучших.
mentee_d89fd35e,mentor_d88f2e6c,1,0.9902,True,skill,False,"Совпадают навыки: allure, appium, cypress.",allure; appium; cypress; jira; jmeter; test planning,api testing; git; postman,"Совпадают 6: allure, appium, cypress, jira. Можно научиться: api testing, git, postman.",QA → QA: смежные области (схожесть 0.66).,19 лет — видел многое.,Рейтинг 3.5/5.0.
mentee_d89fd35e,mentor_e62e0294,2,0.917,False,skill,False,"Совпадают навыки: allure, appium, cypress.",allure; appium; cypress; jmeter; test planning,api testing; hardhat; pytest,"Совпадают 5: allure, appium, cypress, jmeter. Можно научиться: api testing, hardhat, pytest.",QA → QA: смежные области (схожесть 0.66).,14 лет — видел многое.,Рейтинг 4.6/5.0 — один из лучших.
mentee_d89fd35e,mentor_6aea9f28,3,0.9125,False,skill,False,"Совпадают навыки: allure, cypress, jira.",allure; cypress; jira; jmeter; test planning,api testing; git; postman,"Совпадают 5: allure, cypress, jira, jmeter. Можно научиться: api testing, git, postman.",QA → QA: смежные области (схожесть 0.64).,14 лет — видел многое.,Рейтинг 4.6/5.0 — один из лучших.
mentee_d89fd35e,mentor_8b61fec3,4,0.828,False,skill,False,"Совпадают навыки: allure, appium, cypress.",allure; appium; cypress; test planning,api testing; git; postman,"Совпадают 4: allure, appium, cypress, test planning. Можно научиться: api testing, git, postman.",QA → QA: смежные области (схожесть 0.65).,16 лет — видел многое.,Рейтинг 3.7/5.0.
mentee_d89fd35e,mentor_7dbced22,5,0.8193,True,skill,False,"Совпадают навыки: allure, appium, jmeter.",allure; appium; jmeter,api testing; git; pytest,"Совпадают 3: allure, appium, jmeter. Можно научиться: api testing, git, pytest.",QA → QA: смежные области (схожесть 0.66).,9 лет — хорошая база.,Рейтинг 3.8/5.0.
mentee_07241a4e,mentor_29f33a59,1,0.8076,False,skill,False,"Совпадают навыки: kubernetes, microservices, mongodb.",kubernetes; microservices; mongodb; node.js; rest api,docker; go; grpc,"Совпадают 5: kubernetes, microservices, mongodb, node.js. Можно научиться: docker, go, grpc.",Backend → Backend: смежные области (схожесть 0.52).,15 лет — видел многое.,Рейтинг 3.8/5.0.
mentee_07241a4e,mentor_e746bd5b,2,0.7821,False,exp,False,Большой опыт: 16 лет.,kubernetes; microservices; node.js; rest api,docker; go; grpc,"Совпадают 4: kubernetes, microservices, node.js, rest api. Можно научиться: docker, go, grpc.",Backend → Backend: смежные области (схожесть 0.51).,16 лет — видел многое.,Рейтинг 3.9/5.0.
mentee_07241a4e,mentor_81bc1788,3,0.7729,False,skill,False,"Совпадают навыки: kubernetes, microservices, mongodb.",kubernetes; microservices; mongodb; node.js,docker; go; grpc,"Совпадают 4: kubernetes, microservices, mongodb, node.js. Можно научиться: docker, go, grpc.",Backend → Backend: смежные области (схожесть 0.51).,15 лет — видел многое.,Рейтинг 3.4/5.0.
mentee_07241a4e,mentor_2cc0ce45,4,0.7533,False,skill,False,"Совпадают навыки: kubernetes, mongodb, node.js.",kubernetes; mongodb; node.js; rest api,go; grpc; java,"Совпадают 4: kubernetes, mongodb, node.js, rest api. Можно научиться: go, grpc, java.",Backend → Backend: смежные области (схожесть 0.53).,12 лет — видел многое.,Рейтинг 3.4/5.0.
mentee_07241a4e,mentor_bb039843,5,0.7499,False,domain,False,Оба из Backend.,microservices; mongodb; node.js,cryptography; docker; grpc,"Совпадают 3: microservices, mongodb, node.js. Можно научиться: cryptography, docker, grpc.",Backend → Backend: смежные области (схожесть 0.51).,11 лет — видел многое.,Рейтинг 4.5/5.0 — один из лучших.
mentee_457cbcc4,mentor_bea5d5a1,1,0.9167,False,rating,False,Высокий рейтинг: 4.5/5.0.,kotlin; objective-c; react native; rest api,android studio; firebase; flutter,"Совпадают 4: kotlin, objective-c, react native, rest api. Можно научиться: android studio, firebase, flutter.",Mobile → Mobile: смежные области (схожесть 0.69).,14 лет — видел многое.,Рейтинг 4.5/5.0 — один из лучших.
mentee_457cbcc4,mentor_25418c75,2,0.8424,False,skill,False,"Совпадают навыки: git, kotlin, objective-c.",git; kotlin; objective-c; react native; rest api,firebase; java; swift,"Совпадают 5: git, kotlin, objective-c, react native. Можно научиться: firebase, java, swift.",Mobile → Mobile: смежные области (схожесть 0.69).,12 лет — видел многое.,Рейтинг 4.1/5.0.
mentee_457cbcc4,mentor_228eb8de,3,0.7931,True,skill,False,"Совпадают навыки: git, objective-c, react native.",git; objective-c; react native; rest api,flutter; java; ui/ux,"Совпадают 4: git, objective-c, react native, rest api. Можно научиться: flutter, java, ui/ux.",Mobile → Mobile: очень близкие области (схожесть 0.70).,8 лет — хорошая база.,Рейтинг 3.7/5.0.
mentee_457cbcc4,mentor_69ef6a32,4,0.7819,False,domain,False,Оба из Mobile.,git; kotlin; react native; rest api,android studio; firebase; flutter,"Совпадают 4: git, kotlin, react native, rest api. Можно научиться: android studio, firebase, flutter.",Mobile → Mobile: смежные области (схожесть 0.70).,20 лет — видел многое.,Рейтинг 3.4/5.0.
mentee_457cbcc4,mentor_a0d416f0,5,0.7682,False,skill,False,"Совпадают навыки: git, kotlin, objective-c.",git; kotlin; objective-c; react native,flutter; java; swift,"Совпадают 4: git, kotlin, objective-c, react native. Можно научиться: flutter, java, swift.",Mobile → Mobile: смежные области (схожесть 0.69).,6 лет — хорошая база.,Рейтинг 4.1/5.0.
